INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHIMIPREDICTOR
FUTURE,94,GENDER_2,0.02881357156654714,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,GENDER_2,0.030978278271373838,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,GENDER_2,-0.137815852477151,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,95,GENDER_2,-0.1487927604495929,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,GENDER_2,-0.14797111674695096,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,GENDER_2,-0.0014515702259535867,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,96,GENDER_2,-0.004726011773548626,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,GENDER_2,-0.008743505027441381,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,97,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,98,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,GENDER_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,GENDER_2,0.02327588681104875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,99,GENDER_2,0.02347017562669014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,GENDER_2,0.023392126799724324,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,1,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,10,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,100,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,101,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,102,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,103,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,104,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,105,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,106,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,107,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,108,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,109,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,11,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,11,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,11,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,110,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,111,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,112,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,113,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,114,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,115,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,116,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,117,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,117,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,117,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,118,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,118,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,118,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,119,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,119,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,119,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,12,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,120,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,121,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,122,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,123,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,124,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,125,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,125,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,125,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,126,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,126,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,126,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,127,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,127,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,127,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,128,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,128,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,128,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,129,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,129,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,129,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,13,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,13,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,13,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,130,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,130,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,130,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,131,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,131,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,131,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,132,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,132,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,132,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,133,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,133,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,133,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,134,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,134,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,134,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,135,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,135,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,135,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,136,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,136,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,136,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,137,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,137,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,137,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,138,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,138,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,138,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,139,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,139,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,139,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,14,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,14,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,14,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,140,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,140,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,140,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,141,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,141,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,141,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,142,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,142,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,142,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,15,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,15,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,15,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,16,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,16,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,16,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,17,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,17,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,17,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,18,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,18,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,18,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,19,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,19,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,19,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,2,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,2,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,2,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,20,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,20,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,20,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,21,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,21,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,21,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,22,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,22,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,22,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,23,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,23,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,23,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,24,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,24,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,24,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,25,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,25,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,25,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,26,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,26,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,26,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,27,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,27,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,27,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,28,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,28,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,28,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,29,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,29,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,29,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,3,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,3,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,3,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,30,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,30,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,30,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,31,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,31,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,31,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,32,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,32,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,32,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,33,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,33,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,33,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,34,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,34,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,34,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,35,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,35,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,35,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,36,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,36,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,36,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,37,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,37,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,37,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,38,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,38,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,38,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,39,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,39,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,39,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,4,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,4,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,4,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,40,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,40,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,40,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,41,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,41,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,41,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,42,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,42,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,42,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,43,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,43,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,43,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,44,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,44,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,44,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,45,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,45,GENDER_3,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
